kSW,kGHZ,kBell,kA,kD,rateSum,rateGHZ,rateBell
13,2,11,0,5,1.64953054442425,0,1.64953054442425
13,3,10,0,5,1.64953054442425,0,1.64953054442425
13,4,9,1,4,1.24772366167855,0,1.24772366167855
13,5,8,1,4,1.24772366167855,0,1.24772366167855
13,6,7,1,3,0.864410182386921,0,0.864410182386921
13,7,6,1,3,0.864410182386921,0,0.864410182386921
13,8,5,2,2,0.638171524165582,0.202365919094748,0.435805605070834
13,9,4,2,2,0.638171524165582,0.202365919094748,0.435805605070834
13,10,3,2,1,0.315633557527866,0.202365919094748,0.113267638433117
13,11,2,2,1,0.315633557527866,0.202365919094748,0.113267638433117
13,12,1,3,0,0.425397741774994,0.425397741774994,0
13,13,0,3,0,0.425397741774994,0.425397741774994,0
14,0,14,0,7,2.51734358170893,0,2.51734358170893
14,1,13,0,6,2.09279857382617,0,2.09279857382617
14,2,12,0,6,2.09279857382617,0,2.09279857382617
14,3,11,0,5,1.64953054442425,0,1.64953054442425
14,4,10,1,5,1.64953054442425,0,1.64953054442425
14,5,9,1,4,1.24772366167855,0,1.24772366167855
14,6,8,1,4,1.24772366167855,0,1.24772366167855
14,7,7,1,3,0.864410182386921,0,0.864410182386921
14,8,6,2,3,1.06677610148167,0.202365919094748,0.864410182386921
14,9,5,2,2,0.638171524165582,0.202365919094748,0.435805605070834
14,10,4,2,2,0.638171524165582,0.202365919094748,0.435805605070834
14,11,3,2,1,0.315633557527866,0.202365919094748,0.113267638433117
14,12,2,3,1,0.538665380208111,0.425397741774994,0.113267638433117
14,13,1,3,0,0.425397741774994,0.425397741774994,0
14,14,0,3,0,0.425397741774994,0.425397741774994,0
15,0,15,0,7,2.51734358170893,0,2.51734358170893
15,1,14,0,7,2.51734358170893,0,2.51734358170893
15,2,13,0,6,2.09279857382617,0,2.09279857382617
15,3,12,0,6,2.09279857382617,0,2.09279857382617
15,4,11,1,5,1.64953054442425,0,1.64953054442425
15,5,10,1,5,1.64953054442425,0,1.64953054442425
15,6,9,1,4,1.24772366167855,0,1.24772366167855
15,7,8,1,4,1.24772366167855,0,1.24772366167855
15,8,7,2,3,1.06677610148167,0.202365919094748,0.864410182386921
15,9,6,2,3,1.06677610148167,0.202365919094748,0.864410182386921
